Date,Close,t Standardized Residuals,Conditional Volatility,Mu
1985-04-19,181.11000061035156,0.13134531658359677,0.005538779579090466,0.0007644499133471556
1985-04-22,180.6999969482422,-0.5641385461682439,0.005372534939843481,0.0007644499133471556
1985-04-23,181.8800048828125,1.0846731935435898,0.005296088457193125,0.0007644499133471556
1985-04-24,182.2599945068359,0.24325503523159936,0.005437105180820185,0.0007644499133471556
1985-04-25,183.42999267578125,1.0652845965531836,0.0052891260918402,0.0007644499133471556
1985-04-26,182.17999267578125,-1.4026231757876744,0.005420104507143693,0.0007644499133471556
1985-04-29,180.6300048828125,-1.618046237636991,0.005753143287064893,0.0007644499133471556
1985-04-30,179.8300018310547,-0.8313583715832271,0.006258728977227608,0.0007644499133471556
1985-05-01,178.3699951171875,-1.4275068970015592,0.006246136600629219,0.0007644499133471556
1985-05-02,179.00999450683594,0.4255716033264303,0.00661973774752908,0.0007644499133471556
1985-05-03,180.0800018310547,0.8074849393479189,0.0064337018366993895,0.0007644499133471556
1985-05-06,179.99000549316406,-0.19744323955926693,0.00640352322010197,0.0007644499133471556
1985-05-07,180.7599945068359,0.566551101904298,0.00618546132559512,0.0007644499133471556
1985-05-08,180.6199951171875,-0.2537476750510119,0.0060660822914581055,0.0007644499133471556
1985-05-09,181.9199981689453,1.0901193649297467,0.005877540057363714,0.0007644499133471556
1985-05-10,184.27999877929688,2.016062807896643,0.0060141298900214316,0.0007644499133471556
1985-05-13,184.61000061035156,0.14847361517053137,0.006901641955582666,0.0007644499133471556
1985-05-14,183.8699951171875,-0.7193453538119208,0.006646300510171398,0.0007644499133471556
1985-05-15,184.5399932861328,0.43749730658407454,0.0065664318436449475,0.0007644499133471556
1985-05-16,185.66000366210935,0.8277233191493468,0.00638668488875647,0.0007644499133471556
1985-05-17,187.4199981689453,1.36155893151392,0.0063681153384184865,0.0007644499133471556
1985-05-20,189.72000122070312,1.7081413150608644,0.006693111104790358,0.0007644499133471556
1985-05-21,189.63999938964844,-0.16163490148506787,0.007338901008519262,0.0007644499133471556
1985-05-22,188.55999755859375,-0.9175392645501077,0.007057724174589527,0.0007644499133471556
1985-05-23,187.6000061035156,-0.8300049075376663,0.007070592515099465,0.0007644499133471556
1985-05-24,188.2899932861328,0.41336136517717403,0.007032038008273078,0.0007644499133471556
1985-05-28,187.86000061035156,-0.44734769794227924,0.00681960355070614,0.0007644499133471556
1985-05-29,187.67999267578125,-0.2599477323495087,0.006628685824585063,0.0007644499133471556
1985-05-30,187.75,-0.06112019303565379,0.006405495954556425,0.0007644499133471556
1985-05-31,189.5500030517578,1.4211041315279254,0.006176266263704753,0.0007644499133471556
1985-06-03,189.32000732421875,-0.3024072390313898,0.006542714575941297,0.0007644499133471556
1985-06-04,190.0399932861328,0.4786974554377255,0.006332491048799291,0.0007644499133471556
1985-06-05,190.16000366210935,-0.021553627974005722,0.006177549020592096,0.0007644499133471556
1985-06-06,191.05999755859375,0.6636785776247633,0.005962539659603257,0.0007644499133471556
1985-06-07,189.67999267578125,-1.3607940570514194,0.005888877006679074,0.0007644499133471556
1985-06-10,189.5099945068359,-0.2677914666674483,0.006202917833940995,0.0007644499133471556
1985-06-11,189.0399932861328,-0.5405693424598585,0.006007771598888688,0.0007644499133471556
1985-06-12,187.61000061035156,-1.419137705827569,0.005889283283270647,0.0007644499133471556
1985-06-13,185.3300018310547,-2.0800196024952844,0.006245981296230552,0.0007644499133471556
1985-06-14,187.1000061035156,1.2092699346922262,0.007228151505651169,0.0007644499133471556
1985-06-17,186.52999877929688,-0.512465410363893,0.0074456504296717,0.0007644499133471556
1985-06-18,187.33999633789065,0.4926389223328105,0.007243846650624202,0.0007644499133471556
1985-06-19,186.6300048828125,-0.6474746340876438,0.007045071031589272,0.0007644499133471556
1985-06-20,186.72999572753903,-0.03308343766486551,0.006916540028235634,0.0007644499133471556
1985-06-21,189.61000061035156,2.185608196955154,0.006653152207902294,0.0007644499133471556
1985-06-24,189.1499938964844,-0.40888187148361893,0.007810239558780174,0.0007644499133471556
1985-06-25,189.7400054931641,0.3110763793566105,0.00755433182145372,0.0007644499133471556
1985-06-26,190.05999755859375,0.12635051345211507,0.007286128749949265,0.0007644499133471556
1985-06-27,191.22999572753903,0.7670165630623662,0.007004569575869958,0.0007644499133471556
1985-06-28,191.8500061035156,0.35655621713775454,0.006934471317256021,0.0007644499133471556
1985-07-01,192.42999267578125,0.3357996266829998,0.006712677952313867,0.0007644499133471556
1985-07-02,192.0099945068359,-0.45382257777595514,0.00649909861790684,0.0007644499133471556
1985-07-03,191.4499969482422,-0.5823919458875076,0.006327720279076108,0.0007644499133471556
1985-07-05,192.52000427246097,0.774809265042323,0.006206630389900966,0.0007644499133471556
1985-07-08,191.92999267578125,-0.6214630255797863,0.006169043572745114,0.0007644499133471556
1985-07-09,191.0500030517578,-0.8830451378587739,0.006069841590122686,0.0007644499133471556
1985-07-10,192.3699951171875,1.0052642830465677,0.006088882156714377,0.0007644499133471556
1985-07-11,192.94000244140625,0.3554515314969404,0.00617312559559974,0.0007644499133471556
1985-07-12,193.2899932861328,0.17475724817536137,0.005996287910544376,0.0007644499133471556
1985-07-15,192.72000122070312,-0.6407189335600828,0.005802391909934296,0.0007644499133471556
1985-07-16,194.72000122070312,1.6689739307328824,0.005727963018570141,0.0007644499133471556
1985-07-17,195.6499938964844,0.6376263446908972,0.006273630429566682,0.0007644499133471556
1985-07-18,194.3800048828125,-1.178315832347118,0.0061755396801582065,0.0007644499133471556
1985-07-19,195.1300048828125,0.48485081958684123,0.0063659725775341855,0.0007644499133471556
1985-07-22,194.3500061035156,-0.7679570085723237,0.006211010886545699,0.0007644499133471556
1985-07-23,192.5500030517578,-1.6319337548069073,0.00617014169637318,0.0007644499133471556
1985-07-24,191.5800018310547,-0.8664640037231702,0.006711000671757027,0.0007644499133471556
1985-07-25,192.05999755859375,0.2592694003098591,0.0067029702322028584,0.0007644499133471556
1985-07-26,192.3999938964844,0.15509420334350216,0.006475071765505014,0.0007644499133471556
1985-07-29,189.6000061035156,-2.4688071980974504,0.0062476869078016105,0.0007644499133471556
1985-07-30,189.92999267578125,0.12709235641729,0.007667437783681717,0.0007644499133471556
1985-07-31,190.9199981689453,0.6023114572113892,0.007362449973593006,0.0007644499133471556
1985-08-01,192.11000061035156,0.756786701234122,0.007200437518533562,0.0007644499133471556
1985-08-02,191.47999572753903,-0.5688535339081557,0.007118239191548725,0.0007644499133471556
1985-08-05,190.6199951171875,-0.7572726659815104,0.006953770375357608,0.0007644499133471556
1985-08-06,187.92999267578125,-2.1767005573000993,0.0068805181593697305,0.0007644499133471556
1985-08-07,187.67999267578125,-0.25996320930092887,0.008061210408353692,0.0007644499133471556
1985-08-08,188.9499969482422,0.7712905584887921,0.007752743483076661,0.0007644499133471556
1985-08-09,188.32000732421875,-0.5357975655494164,0.0076599473704600865,0.0007644499133471556
1985-08-12,187.6300048828125,-0.5947886918110995,0.0074567116959002085,0.0007644499133471556
1985-08-13,187.3000030517578,-0.34646619380459953,0.007287258433685841,0.0007644499133471556
1985-08-14,187.41000366210935,-0.025178470130829862,0.007042760806051464,0.0007644499133471556
1985-08-15,187.2599945068359,-0.23115810232721593,0.006771138175504956,0.0007644499133471556
1985-08-16,186.1000061035156,-1.067912077043181,0.006534479564849682,0.0007644499133471556
1985-08-19,186.3800048828125,0.11111520592608155,0.0066505766783951994,0.0007644499133471556
1985-08-20,188.0800018310547,1.2976358480267731,0.006408067032792956,0.0007644499133471556
1985-08-21,189.16000366210935,0.7421781216872495,0.006684882119100209,0.0007644499133471556
1985-08-22,187.36000061035156,-1.5611683423413099,0.006614138694574736,0.0007644499133471556
1985-08-23,187.1699981689453,-0.25000280174050815,0.007116192298836143,0.0007644499133471556
1985-08-26,187.30999755859375,-0.0024411137553815507,0.00686147768098088,0.0007644499133471556
1985-08-27,188.1000061035156,0.5217687530615265,0.00660126454088389,0.0007644499133471556
1985-08-28,188.8300018310547,0.48234779052022997,0.00644541238261982,0.0007644499133471556
1985-08-29,188.92999267578125,-0.037398280696666675,0.006285360741441322,0.0007644499133471556
1985-08-30,188.6300048828125,-0.38815489728206914,0.006063396352639991,0.0007644499133471556
1985-09-03,187.91000366210935,-0.7776956139431814,0.0059004522909421805,0.0007644499133471556
1985-09-04,187.3699951171875,-0.619886874692756,0.005875827995490449,0.0007644499133471556
1985-09-05,187.27000427246097,-0.22420553258486262,0.005790431940749807,0.0007644499133471556
1985-09-06,188.2400054931641,0.7838112238102688,0.0056159888591601785,0.0007644499133471556
1985-09-09,188.25,-0.1269103116427478,0.005605193344399022,0.0007644499133471556
1985-09-10,186.8999938964844,-1.46515859261415,0.005433974744135067,0.0007644499133471556
1985-09-11,185.02999877929688,-1.8621738912087389,0.0058105015181781905,0.0007644499133471556
1985-09-12,183.69000244140625,-1.2301590555735453,0.006529927918161805,0.0007644499133471556
1985-09-13,182.91000366210935,-0.7427870032703697,0.006758019096882314,0.0007644499133471556
1985-09-16,182.8800048828125,-0.13889266671691503,0.0066848149614928635,0.0007644499133471556
1985-09-17,181.36000061035156,-1.4141800809580818,0.006442367006421443,0.0007644499133471556
1985-09-18,181.7100067138672,0.17083431906546398,0.006811202441925335,0.0007644499133471556
1985-09-19,183.38999938964844,1.2855827882691853,0.0065639746697117975,0.0007644499133471556
1985-09-20,182.0500030517578,-1.1849804999127873,0.0068339419170088565,0.0007644499133471556
1985-09-23,184.3000030517578,1.6384555249759147,0.007030425764229987,0.0007644499133471556
1985-09-24,182.6199951171875,-1.3004213467841035,0.007629732256907309,0.0007644499133471556
1985-09-25,180.66000366210935,-1.45709428060408,0.007930222858860582,0.0007644499133471556
1985-09-26,181.2899932861328,0.32375978367714364,0.008390912765935421,0.0007644499133471556
1985-09-30,182.0800018310547,0.4435964763803113,0.00807893945068831,0.0007644499133471556
1985-10-01,185.07000732421875,1.9849816398085685,0.007820505865695363,0.0007644499133471556
1985-10-02,184.05999755859375,-0.7017233809140438,0.008887894292125107,0.0007644499133471556
1985-10-03,184.36000061035156,0.09914158581204804,0.00871625257967518,0.0007644499133471556
1985-10-04,183.22000122070312,-0.8348138416385986,0.008345810142615805,0.0007644499133471556
1985-10-07,181.8699951171875,-0.9861026105112058,0.008274954132379622,0.0007644499133471556
1985-10-08,181.8699951171875,-0.0919504510678194,0.00831371575092464,0.0007644499133471556
1985-10-09,182.52000427246097,0.35186903130488706,0.007966629664819905,0.0007644499133471556
1985-10-10,182.77999877929688,0.08574625930957934,0.007685557248743641,0.0007644499133471556
1985-10-11,184.27999877929688,1.0044071879137593,0.007376138336946535,0.0007644499133471556
1985-10-14,186.3699951171875,1.4130708933393767,0.007439920803462651,0.0007644499133471556
1985-10-15,186.0800018310547,-0.29615853753188476,0.00783928167394431,0.0007644499133471556
1985-10-16,187.97999572753903,1.2440660008515674,0.007551370211549299,0.0007644499133471556
1985-10-17,187.66000366210935,-0.31638990346747053,0.007801029595690301,0.0007644499133471556
1985-10-18,187.0399932861328,-0.5417291117151091,0.007520036072175526,0.0007644499133471556
1985-10-21,186.9600067138672,-0.16273764933758372,0.0073258130818912625,0.0007644499133471556
1985-10-22,188.0399932861328,0.7090262619870231,0.007045570333041111,0.0007644499133471556
1985-10-23,189.08999633789065,0.6916901133324073,0.006945238002828749,0.0007644499133471556
1985-10-24,188.5,-0.5685810631476679,0.006840741107099272,0.0007644499133471556
1985-10-25,187.52000427246097,-0.8934849875420628,0.006689455012757623,0.0007644499133471556
1985-10-28,187.7599945068359,0.0768314387806247,0.006697039761385466,0.0007644499133471556
1985-10-29,189.22999572753903,1.0906743352062107,0.0064494152020940585,0.0007644499133471556
1985-10-30,190.07000732421875,0.5568769414803485,0.00658104129102151,0.0007644499133471556
1985-10-31,189.82000732421875,-0.32316442503216486,0.0064382721668359,0.0007644499133471556
1985-11-01,191.52999877929688,1.3150056256339235,0.006238532049182757,0.0007644499133471556
1985-11-04,191.25,-0.341334881802843,0.006525630009088658,0.0007644499133471556
1985-11-05,192.3699951171875,0.8023902934686138,0.006324419620979207,0.0007644499133471556
1985-11-06,192.7599945068359,0.2002756984944779,0.006295510814075185,0.0007644499133471556
1985-11-07,192.6199951171875,-0.24503804492212233,0.006084779223833717,0.0007644499133471556
1985-11-08,193.72000122070312,0.8364916586002876,0.005893738555682998,0.0007644499133471556
1985-11-11,197.27999877929688,2.959003385266414,0.005895822750821575,0.0007644499133471556
1985-11-12,198.0800018310547,0.4195439384529634,0.007824009114844812,0.0007644499133471556
1985-11-13,197.1000061035156,-0.7560955381114037,0.0075707410502974595,0.0007644499133471556
1985-11-14,199.05999755859375,1.2214072930212994,0.007475458486940711,0.0007644499133471556
1985-11-15,198.11000061035156,-0.7200831159486885,0.007705068035336961,0.0007644499133471556
1985-11-18,198.7100067138672,0.2978811726766998,0.007585656401944465,0.0007644499133471556
1985-11-19,198.6699981689453,-0.13207363171520028,0.007312675076653001,0.0007644499133471556
1985-11-20,198.9900054931641,0.1201995339335894,0.0070299967594883,0.0007644499133471556
1985-11-21,201.41000366210935,1.6741096987448918,0.0067639533726448,0.0007644499133471556
1985-11-22,201.52000427246097,-0.029594717797849276,0.007381260955406749,0.0007644499133471556
1985-11-25,200.3500061035156,-0.9293074499165213,0.00708832756376882,0.0007644499133471556
1985-11-26,200.6699981689453,0.11697637979003835,0.007107770093819818,0.0007644499133471556
1985-11-27,202.5399932861328,1.2449470267653138,0.006836560902380682,0.0007644499133471556
1985-11-29,202.1699981689453,-0.3663003977428086,0.007078605745123779,0.0007644499133471556
1985-12-02,200.4600067138672,-1.3514347574617356,0.006850948107138949,0.0007644499133471556
1985-12-03,200.86000061035156,0.17118654051655524,0.007178963940773064,0.0007644499133471556
1985-12-04,204.22999572753903,2.297680961048305,0.006908786798991563,0.0007644499133471556
1985-12-05,203.8800048828125,-0.3008166009064163,0.008242993550914105,0.0007644499133471556
1985-12-06,202.9900054931641,-0.6478093511847394,0.007933376570284718,0.0007644499133471556
1985-12-09,204.25,0.6981822026667921,0.007768086897830531,0.0007644499133471556
1985-12-10,204.38999938964844,-0.010380477302573608,0.007634830622269072,0.0007644499133471556
1985-12-11,206.30999755859375,1.1719517479009718,0.007325813371352173,0.0007644499133471556
1985-12-12,206.72999572753903,0.16891282573521435,0.007514191331024477,0.0007644499133471556
1985-12-13,209.94000244140625,2.0273338318522978,0.007223163606770362,0.0007644499133471556
1985-12-16,212.02000427246097,1.0996154386618433,0.00827052124438161,0.0007644499133471556
1985-12-17,210.6499938964844,-0.8626691231364192,0.008400811232026231,0.0007644499133471556
1985-12-18,209.80999755859375,-0.5702434044550512,0.008347420933184746,0.0007644499133471556
1985-12-19,210.02000427246097,0.029035673888158853,0.00812748745514183,0.0007644499133471556
1985-12-20,210.94000244140625,0.4630528822859009,0.007788548621686666,0.0007644499133471556
1985-12-23,208.57000732421875,-1.5974428603229234,0.007551721072772962,0.0007644499133471556
1985-12-24,207.13999938964844,-0.9390563381554612,0.008140418006331758,0.0007644499133471556
1985-12-26,207.6499938964844,0.20802282851898848,0.008146223989104464,0.0007644499133471556
1985-12-27,209.61000061035156,1.1031708426912883,0.007823152329184015,0.0007644499133471556
1985-12-30,210.67999267578125,0.5438153658820412,0.00795719662288056,0.0007644499133471556
1985-12-31,211.27999877929688,0.2685495483183544,0.00774327292809864,0.0007644499133471556
1986-01-02,209.58999633789065,-1.179821074304372,0.007454933975827716,0.0007644499133471556
1986-01-03,210.8800048828125,0.7021531805037332,0.007650183452935816,0.0007644499133471556
1986-01-06,210.6499938964844,-0.24666574157943563,0.007523399559735432,0.0007644499133471556
1986-01-07,213.8000030517578,1.9435554455137467,0.007243736490068633,0.0007644499133471556
1986-01-08,207.97000122070312,-3.4674810513819816,0.008193734286570286,0.0007644499133471556
1986-01-09,206.11000061035156,-0.8303755205799687,0.01173960967621408,0.0007644499133471556
1986-01-10,205.9600067138672,-0.12882468662777036,0.011585139409637134,0.0007644499133471556
1986-01-13,206.72000122070312,0.2640219414783621,0.011055023661262733,0.0007644499133471556
1986-01-14,206.63999938964844,-0.10880696266667782,0.010583243485309066,0.0007644499133471556
1986-01-15,208.2599945068359,0.6970558535490317,0.01010633070818156,0.0007644499133471556
1986-01-16,209.1699981689453,0.36355079412392644,0.009890191773509416,0.0007644499133471556
1986-01-17,208.42999267578125,-0.45299891654570273,0.00951115147137557,0.0007644499133471556
1986-01-20,207.52999877929688,-0.5543213561935444,0.009185586156075,0.0007644499133471556
1986-01-21,205.7899932861328,-1.0294526542549352,0.008921394099368788,0.0007644499133471556
1986-01-22,203.4900054931641,-1.3354017567114564,0.00898887391885605,0.0007644499133471556
1986-01-23,204.25,0.3167524307275247,0.009355550008249247,0.0007644499133471556
1986-01-24,206.42999267578125,1.0959734065835616,0.008989408583690937,0.0007644499133471556
1986-01-27,207.38999938964844,0.4251211815948253,0.009115728725362631,0.0007644499133471556
1986-01-28,209.80999755859375,1.2316876647918777,0.008798352331109299,0.0007644499133471556
1986-01-29,210.2899932861328,0.16797379846226093,0.00905320354806775,0.0007644499133471556
1986-01-30,209.3300018310547,-0.6158315586507009,0.008671178861486096,0.0007644499133471556
1986-01-31,211.77999877929688,1.2850883777517264,0.00845979285122906,0.0007644499133471556
1986-02-03,213.9600067138672,1.0815635821813687,0.008762008121031404,0.0007644499133471556
1986-02-04,212.7899932861328,-0.7039244001593605,0.008875712538965618,0.0007644499133471556
1986-02-05,212.9600067138672,0.003928859418619525,0.008705816558708546,0.0007644499133471556
1986-02-06,213.47000122070312,0.1953337122094825,0.008331778403275852,0.0007644499133471556
1986-02-07,214.55999755859375,0.5413655980226972,0.00799578873459303,0.0007644499133471556
1986-02-10,216.2400054931641,0.9043615360096007,0.007779045241432802,0.0007644499133471556
1986-02-11,215.9199981689453,-0.28906668623521353,0.007767816777399897,0.0007644499133471556
1986-02-12,215.97000122070312,-0.0712197590127388,0.007482408656361438,0.0007644499133471556
1986-02-13,217.3999938964844,0.8121404536809087,0.00718469554220219,0.0007644499133471556
1986-02-14,219.7599945068359,1.406553361078179,0.0071327690388684,0.0007644499133471556
1986-02-18,222.4499969482422,1.51696556498406,0.007516239717117865,0.0007644499133471556
1986-02-19,219.7599945068359,-1.6123213404752572,0.008019974884110931,0.0007644499133471556
1986-02-20,222.22000122070312,1.1981235441619076,0.008653048339989623,0.0007644499133471556
1986-02-21,224.6199951171875,1.1244427548899574,0.008873485280569363,0.0007644499133471556
1986-02-24,224.33999633789065,-0.22288754118752166,0.009025950065509268,0.0007644499133471556
1986-02-25,223.7899932861328,-0.37193499596763957,0.008655033043633,0.0007644499133471556
1986-02-26,224.0399932861328,0.04219730474185942,0.008342839355537226,0.0007644499133471556
1986-02-27,226.77000427246097,1.419960053119631,0.007991266726173278,0.0007644499133471556
1986-02-28,226.9199981689453,-0.012265858680579,0.008416233998065386,0.0007644499133471556
1986-03-03,225.4199981689453,-0.9177474094216395,0.008059574492437514,0.0007644499133471556
1986-03-04,224.3800048828125,-0.6692592727143377,0.008051746080998482,0.0007644499133471556
1986-03-05,224.33999633789065,-0.11944937809412742,0.007892656398964203,0.0007644499133471556
1986-03-06,225.1300048828125,0.3632315571688133,0.0075732489673575,0.0007644499133471556
1986-03-07,225.57000732421875,0.16237291481587668,0.007316982602249515,0.0007644499133471556
1986-03-10,226.5800018310547,0.5262114996954835,0.007037240895608541,0.0007644499133471556
1986-03-11,231.69000244140625,3.139276590811798,0.006860733587394293,0.0007644499133471556
1986-03-12,232.5399932861328,0.31002083544194964,0.009346122380574837,0.0007644499133471556
1986-03-13,233.19000244140625,0.22575010251295843,0.008978547851576563,0.0007644499133471556
1986-03-14,236.5500030517578,1.572613530776236,0.008610877637812238,0.0007644499133471556
1986-03-17,234.6699981689453,-0.9470266583192504,0.009232898232568003,0.0007644499133471556
1986-03-18,235.77999877929688,0.4285555751637272,0.009227385829717874,0.0007644499133471556
1986-03-19,235.6000061035156,-0.17158898341842468,0.008905781046621571,0.0007644499133471556
1986-03-20,236.5399932861328,0.3770595671482242,0.008532791958093507,0.0007644499133471556
1986-03-21,233.33999633789065,-1.7481760540486238,0.008228660161517352,0.0007644499133471556
1986-03-24,235.3300018310547,0.8550727247755645,0.009037524366060033,0.0007644499133471556
1986-03-25,234.72000122070312,-0.37482651327003874,0.008963940379643124,0.0007644499133471556
1986-03-26,237.3000030517578,1.177260635140293,0.008636496022943902,0.0007644499133471556
1986-03-27,238.97000122070312,0.7070683099445494,0.008837052722048934,0.0007644499133471556
1986-03-31,238.8999938964844,-0.12196081678066067,0.008670385344898604,0.0007644499133471556
1986-04-01,235.13999938964844,-2.0022618246042256,0.008304807916959034,0.0007644499133471556
1986-04-02,235.7100067138672,0.1752433956021082,0.009453911666628494,0.0007644499133471556
1986-04-03,232.47000122070312,-1.6138465734892702,0.009050132024766825,0.0007644499133471556
1986-04-04,228.69000244140625,-1.759888051209614,0.00974962825199563,0.0007644499133471556
1986-04-07,228.6300048828125,-0.09594334503098687,0.010702540691638618,0.0007644499133471556
1986-04-08,233.52000427246097,1.9964029496315256,0.010217525088920341,0.0007644499133471556
1986-04-09,233.75,0.018971803502509887,0.011594755008435997,0.0007644499133471556
1986-04-10,236.44000244140625,0.9659037685089522,0.011054795050855633,0.0007644499133471556
1986-04-11,235.97000122070312,-0.24940142806314589,0.011043452085197318,0.0007644499133471556
